"Gene.stable.ID","Gene.name"
"ENSMMUG00000001947","LECT2"
"ENSMMUG00000014599","ERF"
"ENSMMUG00000036250","AC004839.1"
"ENSMMUG00000022081","CYLC1"
"ENSMMUG00000039671","TTC9C"
"ENSMMUG00000057675","NCMAP"
"ENSMMUG00000039090","RN7SL108P"
"ENSMMUG00000021826","UBL7"
"ENSMMUG00000012470","TAF8"
"ENSMMUG00000015114","TMED7-TICAM2"
"ENSMMUG00000050676","LRRC75A"
"ENSMMUG00000000249","CAPNS1"
"ENSMMUG00000019985","FOXP4"
"ENSMMUG00000023843","RNU4-46P"
"ENSMMUG00000014907","AC000120.3"
"ENSMMUG00000014907","KRIT1"
"ENSMMUG00000018581","CCDC144A"
"ENSMMUG00000018581","AC098850.3"
"ENSMMUG00000008818","SMARCA1"
"ENSMMUG00000062413","CEBPG"
"ENSMMUG00000013874","BEGAIN"
"ENSMMUG00000060646","RNU6-280P"
"ENSMMUG00000024564","Y_RNA"
"ENSMMUG00000041514","AP002748.1"
"ENSMMUG00000011741","SYT12"
"ENSMMUG00000057926","RNY3P14"
"ENSMMUG00000026458","Y_RNA"
"ENSMMUG00000020474","POLR2C"
"ENSMMUG00000012616","UFL1"
"ENSMMUG00000013966","LGMN"
"ENSMMUG00000005652","DALRD3"
"ENSMMUG00000020195","PAPLN"
"ENSMMUG00000044333","RN7SL292P"
"ENSMMUG00000011208","DCP1A"
"ENSMMUG00000025793","SNORD114-5"
"ENSMMUG00000005539","MRPL15"
"ENSMMUG00000028921","NETO2"
"ENSMMUG00000027196","MIR545"
"ENSMMUG00000048908","RN7SL285P"
"ENSMMUG00000000863","DNAAF4"
"ENSMMUG00000022668","CNGB1"
"ENSMMUG00000023269","NCAPH"
"ENSMMUG00000042459","ALKAL1"
"ENSMMUG00000021447","TNFRSF1B"
"ENSMMUG00000000534","MINAR1"
"ENSMMUG00000002726","MOGS"
"ENSMMUG00000014118","OR5AN1"
"ENSMMUG00000024515","U8"
"ENSMMUG00000003238","PZP"
"ENSMMUG00000020581","TFPI2"
"ENSMMUG00000013963","FEZ2"
"ENSMMUG00000001394","PEX6"
"ENSMMUG00000039765","AL139260.3"
"ENSMMUG00000015516","MTERF1"
"ENSMMUG00000029366","KLHDC2"
"ENSMMUG00000023427","EXOC1"
"ENSMMUG00000010763","BRWD3"
"ENSMMUG00000008946","C19orf47"
"ENSMMUG00000019261","COL12A1"
"ENSMMUG00000020882","NRG4"
"ENSMMUG00000049974","MIR105-1"
"ENSMMUG00000015165","ZC2HC1C"
"ENSMMUG00000005960","TMBIM6"
"ENSMMUG00000056516","Y_RNA"
"ENSMMUG00000043727","ZNF654"
"ENSMMUG00000046647","FAM209A"
"ENSMMUG00000046647","FAM209B"
"ENSMMUG00000018111","FHOD1"
"ENSMMUG00000021158","SPACA9"
"ENSMMUG00000003695","TIPIN"
"ENSMMUG00000011555","IL16"
"ENSMMUG00000020808","CMAS"
"ENSMMUG00000016076","CD200"
"ENSMMUG00000013128","CCDC30"
"ENSMMUG00000023525","CDH5"
"ENSMMUG00000045155","SELENOK"
"ENSMMUG00000040821","U3"
"ENSMMUG00000022175","PLCZ1"
"ENSMMUG00000012749","PTGR1"
"ENSMMUG00000021938","NDEL1"
"ENSMMUG00000016228","ANKLE1"
"ENSMMUG00000060163","TMEM14A"
"ENSMMUG00000006348","DENND1A"
"ENSMMUG00000019294","CMA1"
"ENSMMUG00000012684","ALDH6A1"
"ENSMMUG00000039547","RN7SL384P"
"ENSMMUG00000028785","ZNF146"
"ENSMMUG00000034264","RNU4-30P"
"ENSMMUG00000049346","NAT16"
"ENSMMUG00000001218","PLEKHS1"
"ENSMMUG00000046236","RN7SL290P"
"ENSMMUG00000060071","RNU6-1320P"
"ENSMMUG00000011282","DNAJC9"
"ENSMMUG00000016073","GCSAM"
"ENSMMUG00000012469","KIAA2013"
"ENSMMUG00000017570","DTX2"
"ENSMMUG00000028490","Y_RNA"
"ENSMMUG00000064474","RNU6-147P"
"ENSMMUG00000000429","BMP4"
"ENSMMUG00000001361","IPO8"
"ENSMMUG00000009238","IL1RL1"
"ENSMMUG00000021545","ZAP70"
"ENSMMUG00000011148","COQ6"
"ENSMMUG00000046610","RN7SL748P"
"ENSMMUG00000038943","ZNF729"
"ENSMMUG00000038943","ZNF99"
"ENSMMUG00000063539","RNU4-28P"
"ENSMMUG00000057543","MDFIC2"
"ENSMMUG00000018962","PSMD11"
"ENSMMUG00000010842","DPY19L3"
"ENSMMUG00000001026","BLMH"
"ENSMMUG00000040090","CCDC197"
"ENSMMUG00000001278","VIT"
"ENSMMUG00000015411","COG5"
"ENSMMUG00000011051","TRIM9"
"ENSMMUG00000040671","FUT7"
"ENSMMUG00000005728","PTGER1"
"ENSMMUG00000015618","TMEM256"
"ENSMMUG00000017510","MAGI1"
"ENSMMUG00000013378","EPOP"
"ENSMMUG00000012781","MLIP"
"ENSMMUG00000057498","CHKB"
"ENSMMUG00000008289","DENND10"
"ENSMMUG00000024477","RNU6-912P"
"ENSMMUG00000032957","MIR374A"
"ENSMMUG00000025663","RNU6-969P"
"ENSMMUG00000011487","LMAN2L"
"ENSMMUG00000008635","EXT1"
"ENSMMUG00000004291","HINT3"
"ENSMMUG00000020551","TET3"
"ENSMMUG00000052078","RNU6-343P"
"ENSMMUG00000016912","IL3"
"ENSMMUG00000050089","AL133352.1"
"ENSMMUG00000041094","RNU7-69P"
"ENSMMUG00000059562","PRKRIP1"
"ENSMMUG00000014450","ELAC2"
"ENSMMUG00000020852","FIGLA"
"ENSMMUG00000032639","MIR431"
"ENSMMUG00000049986","FAM183A"
"ENSMMUG00000012518","AC011479.1"
"ENSMMUG00000012518","C19orf33"
"ENSMMUG00000055084","Y_RNA"
"ENSMMUG00000036138","Y_RNA"
"ENSMMUG00000048193","CENPQ"
"ENSMMUG00000064852","Y_RNA"
"ENSMMUG00000011049","LRRC1"
"ENSMMUG00000004996","MOXD1"
"ENSMMUG00000059738","RNU6-708P"
"ENSMMUG00000013865","SLC25A47"
"ENSMMUG00000007294","SEC24D"
"ENSMMUG00000015554","MTHFD2L"
"ENSMMUG00000021242","NKTR"
"ENSMMUG00000027083","MIR449A"
"ENSMMUG00000052827","TEFM"
"ENSMMUG00000016084","C8orf33"
"ENSMMUG00000009043","MCTS1"
"ENSMMUG00000035506","SCARNA13"
"ENSMMUG00000002508","KIAA0825"
"ENSMMUG00000022644","ATP6V0A1"
"ENSMMUG00000055016","KRT5"
"ENSMMUG00000006507","TMEM62"
"ENSMMUG00000045646","DIO2"
"ENSMMUG00000044655","Metazoa_SRP"
"ENSMMUG00000001425","ONECUT1"
"ENSMMUG00000022789","LRP12"
"ENSMMUG00000060212","STX1B"
"ENSMMUG00000008386","SLC25A14"
"ENSMMUG00000020549","PPP6C"
"ENSMMUG00000018304","LGALS12"
"ENSMMUG00000015040","SREK1IP1"
"ENSMMUG00000032849","AC104066.1"
"ENSMMUG00000035503","RNU4-49P"
"ENSMMUG00000004009","OPLAH"
"ENSMMUG00000064486","MAPK8IP2"
"ENSMMUG00000006391","TYSND1"
"ENSMMUG00000018465","HSD17B12"
"ENSMMUG00000056618","LIPA"
"ENSMMUG00000020299","KRTAP1-5"
"ENSMMUG00000020299","KRTAP1-3"
"ENSMMUG00000020299","KRTAP1-1"
"ENSMMUG00000059667","MISP3"
"ENSMMUG00000028350","SNORA2A"
"ENSMMUG00000017436","ST3GAL6"
"ENSMMUG00000053550","CELA2A"
"ENSMMUG00000022373","TMEM138"
"ENSMMUG00000040162","RN7SL325P"
"ENSMMUG00000045353","KRT77"
"ENSMMUG00000033035","SNORD12"
"ENSMMUG00000011888","EDC4"
"ENSMMUG00000001511","KIF20A"
"ENSMMUG00000025294","SNORA72"
"ENSMMUG00000010996","JAK3"
"ENSMMUG00000023165","GALNT6"
"ENSMMUG00000049686","PCDHB13"
"ENSMMUG00000049145","CKB"
"ENSMMUG00000006688","EMC1"
"ENSMMUG00000026265","SNORD27"
"ENSMMUG00000003642","TBC1D21"
"ENSMMUG00000009832","GABBR2"
"ENSMMUG00000063053","CHP2"
"ENSMMUG00000045241","PPIB"
"ENSMMUG00000040877","ZNF705A"
"ENSMMUG00000016521","SGTB"
"ENSMMUG00000007544","TROAP"
"ENSMMUG00000023513","ANKRA2"
"ENSMMUG00000017433","SLC8A3"
"ENSMMUG00000058313","DDN"
"ENSMMUG00000011712","OR5B21"
"ENSMMUG00000006057","NTMT1"
"ENSMMUG00000021592","FEZF2"
"ENSMMUG00000053044","AL445685.3"
"ENSMMUG00000053044","KTI12"
"ENSMMUG00000022354","SLC35F1"
"ENSMMUG00000060752","OR1Q1"
"ENSMMUG00000001075","TRAK1"
"ENSMMUG00000042388","RN7SL402P"
"ENSMMUG00000063074","COL10A1"
"ENSMMUG00000035952","RNU6-1148P"
"ENSMMUG00000026434","RNU6-508P"
"ENSMMUG00000059372","KCNIP3"
"ENSMMUG00000015269","DPPA2"
"ENSMMUG00000048652","RN7SL459P"
"ENSMMUG00000000019","CCDC86"
"ENSMMUG00000050295","HS3ST5"
"ENSMMUG00000017409","G6PD"
"ENSMMUG00000049824","ABHD17C"
"ENSMMUG00000002715","SLC9A8"
"ENSMMUG00000055521","AC010359.1"
"ENSMMUG00000004541","HOXC12"
"ENSMMUG00000001476","ELOF1"
"ENSMMUG00000004842","SLC22A14"
"ENSMMUG00000027682","RNU6-1115P"
"ENSMMUG00000056004","TMSB10"
"ENSMMUG00000034443","RNU2-40P"
"ENSMMUG00000023584","XCR1"
"ENSMMUG00000058384","SERPINB4"
"ENSMMUG00000058384","SERPINB3"
"ENSMMUG00000011802","CCDC91"
"ENSMMUG00000010152","TACC1"
"ENSMMUG00000007190","ATG4A"
"ENSMMUG00000040273","ZNF257"
"ENSMMUG00000010036","TTBK2"
"ENSMMUG00000021533","REV3L"
"ENSMMUG00000001799","CCM2"
"ENSMMUG00000035193","RNU6-1267P"
"ENSMMUG00000027395","RNU6-281P"
"ENSMMUG00000001473","CNN1"
"ENSMMUG00000032903","RNU6-205P"
"ENSMMUG00000014742","PTH1R"
"ENSMMUG00000008095","INTS14"
"ENSMMUG00000019793","ZMYM4"
"ENSMMUG00000008432","DDX23"
"ENSMMUG00000010291","NR0B2"
"ENSMMUG00000018792","EXOG"
"ENSMMUG00000039297","EXOC1L"
"ENSMMUG00000016426","TTC16"
"ENSMMUG00000051142","LDLRAP1"
"ENSMMUG00000012875","TAF9B"
"ENSMMUG00000002939","CMSS1"
"ENSMMUG00000049656","MAGEA2B"
"ENSMMUG00000049656","MAGEA2"
"ENSMMUG00000003492","SIPA1L3"
"ENSMMUG00000021295","PPP4R4"
"ENSMMUG00000041731","TMEM86A"
"ENSMMUG00000043801","CXCL9"
"ENSMMUG00000011858","BMP5"
"ENSMMUG00000023411","RSKR"
"ENSMMUG00000016423","CFAP157"
"ENSMMUG00000006087","ADGRA1"
"ENSMMUG00000012916","WDR7"
"ENSMMUG00000002201","ABCC12"
"ENSMMUG00000013666","CPNE8"
"ENSMMUG00000021848","AL441992.2"
"ENSMMUG00000021848","KYAT1"
"ENSMMUG00000000079","FAM209A"
"ENSMMUG00000000079","FAM209B"
"ENSMMUG00000037419","U6"
"ENSMMUG00000005056","ENTPD2"
"ENSMMUG00000056978","OR5H14"
"ENSMMUG00000005557","CIBAR1"
"ENSMMUG00000005132","TMEM187"
"ENSMMUG00000001167","TRMT1"
"ENSMMUG00000034842","RNU6-602P"
"ENSMMUG00000058373","ARL6IP5"
"ENSMMUG00000049801","Y_RNA"
"ENSMMUG00000001669","ANAPC2"
"ENSMMUG00000008836","KIF17"
"ENSMMUG00000016869","DHPS"
"ENSMMUG00000024421","SNORA61"
"ENSMMUG00000063014","TXNDC15"
"ENSMMUG00000001484","LAMP2"
"ENSMMUG00000020258","E2F4"
"ENSMMUG00000020024","NIT2"
"ENSMMUG00000000328","FADS3"
"ENSMMUG00000015978","NCOA2"
"ENSMMUG00000013544","SLC25A35"
"ENSMMUG00000003433","SLC26A5"
"ENSMMUG00000022313","ATF7"
"ENSMMUG00000042948","RN7SL67P"
"ENSMMUG00000004446","GGCX"
"ENSMMUG00000009409","MESD"
"ENSMMUG00000008564","C10orf88"
"ENSMMUG00000005660","QRICH1"
"ENSMMUG00000000480","ELAPOR2"
"ENSMMUG00000021431","CLIC3"
"ENSMMUG00000046947","RN7SL378P"
"ENSMMUG00000005342","EIF2B3"
"ENSMMUG00000000795","BEND6"
"ENSMMUG00000017360","NT5DC2"
"ENSMMUG00000055290","NTN1"
"ENSMMUG00000019981","CASZ1"
"ENSMMUG00000012559","EFR3A"
"ENSMMUG00000019887","SV2C"
"ENSMMUG00000006850","LYZL6"
"ENSMMUG00000028242","RNU6-1311P"
"ENSMMUG00000051461","RNU6-310P"
"ENSMMUG00000019605","NSMF"
"ENSMMUG00000027467","Y_RNA"
"ENSMMUG00000057714","SDR9C7"
"ENSMMUG00000011745","TC2N"
"ENSMMUG00000023620","POLR2A"
"ENSMMUG00000043400","ATP13A1"
"ENSMMUG00000009144","NKAIN3"
"ENSMMUG00000004271","NOVA1"
"ENSMMUG00000060820","Y_RNA"
"ENSMMUG00000010925","DERPC"
"ENSMMUG00000007857","PAQR7"
"ENSMMUG00000011304","PSMB9"
"ENSMMUG00000015659","MECR"
"ENSMMUG00000007951","ERVMER34-1"
"ENSMMUG00000001845","POLE4"
"ENSMMUG00000022778","TRIM50"
"ENSMMUG00000029700","CATSPER2"
"ENSMMUG00000062212","RN7SL604P"
"ENSMMUG00000023381","DNAH8"
"ENSMMUG00000058453","CLP1"
"ENSMMUG00000016186","EBAG9"
"ENSMMUG00000034916","RNU6-919P"
"ENSMMUG00000017675","AUTS2"
"ENSMMUG00000017022","NOTCH1"
"ENSMMUG00000037214","SNORD54"
"ENSMMUG00000009825","ZDHHC1"
"ENSMMUG00000004954","AIFM1"
"ENSMMUG00000064789","TATDN1"
"ENSMMUG00000015097","TRIM62"
"ENSMMUG00000008026","SPEN"
"ENSMMUG00000065022","ATG14"
"ENSMMUG00000019398","BAALC"
"ENSMMUG00000014715","FRA10AC1"
"ENSMMUG00000053257","Y_RNA"
"ENSMMUG00000010781","DMTF1"
"ENSMMUG00000045484","RN7SL231P"
"ENSMMUG00000045484","RN7SL316P"
"ENSMMUG00000009334","DOCK6"
"ENSMMUG00000020834","UTP11"
"ENSMMUG00000056831","KCNJ12"
"ENSMMUG00000056831","KCNJ18"
"ENSMMUG00000011066","EIF4E"
"ENSMMUG00000051175","TRIM48"
"ENSMMUG00000016114","CNP"
"ENSMMUG00000042090","RN7SL307P"
"ENSMMUG00000051494","OR13C4"
"ENSMMUG00000011567","ZNF318"
"ENSMMUG00000006979","EIF2S3B"
"ENSMMUG00000020798","LTBP4"
"ENSMMUG00000009069","CRLF3"
"ENSMMUG00000063634","RNU6-608P"
"ENSMMUG00000000987","DLEC1"
"ENSMMUG00000004815","LCN15"
"ENSMMUG00000035634","SNORA70B"
"ENSMMUG00000005280","STX5"
"ENSMMUG00000020067","SIPA1L1"
"ENSMMUG00000037398","RNU6-448P"
"ENSMMUG00000006880","CD19"
"ENSMMUG00000021223","RRH"
"ENSMMUG00000060931","HSFX3"
"ENSMMUG00000060931","HSFX4"
"ENSMMUG00000064741","KHDRBS2"
"ENSMMUG00000009926","SERPINE1"
"ENSMMUG00000029103","NRN1L"
"ENSMMUG00000039144","RNU6-1192P"
"ENSMMUG00000039144","RNU6-489P"
"ENSMMUG00000014939","HEATR5B"
"ENSMMUG00000010749","IBTK"
"ENSMMUG00000013341","ARMH1"
"ENSMMUG00000001353","ACTBL2"
"ENSMMUG00000004913","MIDEAS"
"ENSMMUG00000002267","LAMC3"
"ENSMMUG00000011111","IBSP"
"ENSMMUG00000028158","RNU4-84P"
"ENSMMUG00000012589","PGM3"
"ENSMMUG00000016153","OR5I1"
"ENSMMUG00000058486","C1QB"
"ENSMMUG00000006311","PREPL"
"ENSMMUG00000030508","NDUFS5"
"ENSMMUG00000062166","GSTO2"
"ENSMMUG00000050904","TMEM265"
"ENSMMUG00000060151","MRGPRX1"
"ENSMMUG00000055093","RNU6-251P"
"ENSMMUG00000014159","WDR5"
"ENSMMUG00000013949","INTS5"
"ENSMMUG00000015744","ZNF181"
"ENSMMUG00000015305","CLEC2A"
"ENSMMUG00000015689","ADGRG1"
"ENSMMUG00000058852","SIX1"
"ENSMMUG00000007887","HNRNPA1"
"ENSMMUG00000021226","AC126283.1"
"ENSMMUG00000044550","RN7SL30P"
"ENSMMUG00000026392","RNU6-839P"
"ENSMMUG00000002429","CAT"
"ENSMMUG00000003221","DENND5B"
"ENSMMUG00000027061","MIRLET7G"
"ENSMMUG00000005844","PRPF4"
"ENSMMUG00000052041","OR8J3"
"ENSMMUG00000043867","VDAC1"
"ENSMMUG00000042611","NUDT8"
"ENSMMUG00000041086","RN7SL122P"
"ENSMMUG00000016032","BCKDK"
"ENSMMUG00000024233","RNU6-590P"
"ENSMMUG00000004211","MACIR"
"ENSMMUG00000054683","DNAH12"
"ENSMMUG00000040838","RPL7A"
"ENSMMUG00000003675","NCR2"
"ENSMMUG00000019253","C11orf24"
"ENSMMUG00000020668","CCNE1"
"ENSMMUG00000017204","PDCD4"
"ENSMMUG00000012766","TMEM125"
"ENSMMUG00000002863","TFG"
"ENSMMUG00000060233","ZNF823"
"ENSMMUG00000010823","TBRG4"
"ENSMMUG00000057522","PDF"
"ENSMMUG00000055936","EIF4EBP2"
"ENSMMUG00000016231","DDA1"
"ENSMMUG00000047697","ZNF875"
"ENSMMUG00000056187","TMEM269"
"ENSMMUG00000061711","MRPL53"
"ENSMMUG00000024064","U3"
"ENSMMUG00000060306","SAA1"
"ENSMMUG00000026717","RNU6-433P"
"ENSMMUG00000015491","RNF139"
"ENSMMUG00000016909","AC034228.3"
"ENSMMUG00000016909","ACSL6"
"ENSMMUG00000007398","KCNN1"
"ENSMMUG00000010826","RGL3"
"ENSMMUG00000045799","MIR4444-2"
"ENSMMUG00000043994","CPLX3"
"ENSMMUG00000056744","HSPB1"
"ENSMMUG00000018338","RCC1"
"ENSMMUG00000024837","SNORA19"
"ENSMMUG00000028767","EIF3K"
"ENSMMUG00000017590","ARL14EP"
"ENSMMUG00000000552","TMPRSS11A"
"ENSMMUG00000005250","SLC25A13"
"ENSMMUG00000034815","RNU6-1301P"
"ENSMMUG00000004616","PLAUR"
"ENSMMUG00000022024","SNRPA"
"ENSMMUG00000010368","AC073082.1"
"ENSMMUG00000010368","LHCGR"
"ENSMMUG00000051373","CLEC19A"
"ENSMMUG00000001836","ISLR"
"ENSMMUG00000013803","TYRO3"
"ENSMMUG00000020737","IL1R1"
"ENSMMUG00000006327","TNFSF12"
"ENSMMUG00000015810","FAR2"
"ENSMMUG00000058332","TEX46"
"ENSMMUG00000002328","PRKCSH"
"ENSMMUG00000018772","VPS51"
"ENSMMUG00000016636","COG8"
"ENSMMUG00000016636","AC026464.3"
"ENSMMUG00000038454","H2AZ1"
"ENSMMUG00000007110","SRSF4"
"ENSMMUG00000038702","ZFP36"
"ENSMMUG00000042817","NACAD"
"ENSMMUG00000006829","DAPP1"
"ENSMMUG00000020316","DDX19B"
"ENSMMUG00000008015","ORM1"
"ENSMMUG00000043661","RN7SL617P"
"ENSMMUG00000019713","TSHR"
"ENSMMUG00000004751","ALDH4A1"
"ENSMMUG00000009739","MTHFD2"
"ENSMMUG00000015381","KRAS"
"ENSMMUG00000046818","RN7SL336P"
"ENSMMUG00000014726","ANK1"
"ENSMMUG00000001833","STX16"
"ENSMMUG00000011980","ADGRG5"
"ENSMMUG00000013806","ERN2"
"ENSMMUG00000003217","TM7SF3"
"ENSMMUG00000019337","FABP12"
"ENSMMUG00000014137","ADGRL1"
"ENSMMUG00000015038","UNC13C"
"ENSMMUG00000016633","TERF2"
"ENSMMUG00000008872","INA"
"ENSMMUG00000054914","RN7SL321P"
"ENSMMUG00000052592","AC140504.1"
"ENSMMUG00000052592","MPV17L"
"ENSMMUG00000022407","SRSF5"
"ENSMMUG00000055609","C19orf53"
"ENSMMUG00000005710","SLC7A13"
"ENSMMUG00000000903","LHFPL1"
"ENSMMUG00000019839","KAT5"
"ENSMMUG00000018524","GSTP1"
"ENSMMUG00000027125","MIR92A2"
"ENSMMUG00000048868","HTN3"
"ENSMMUG00000048868","HTN1"
"ENSMMUG00000035565","RNU6-551P"
"ENSMMUG00000009975","POMT1"
"ENSMMUG00000011317","RAB3A"
"ENSMMUG00000047533","PSG3"
"ENSMMUG00000047533","PSG8"
"ENSMMUG00000047533","PSG1"
"ENSMMUG00000047533","PSG6"
"ENSMMUG00000047533","PSG7"
"ENSMMUG00000047533","PSG11"
"ENSMMUG00000047533","PSG2"
"ENSMMUG00000047533","PSG5"
"ENSMMUG00000047533","PSG4"
"ENSMMUG00000047533","PSG9"
"ENSMMUG00000063116","SHISAL2B"
"ENSMMUG00000006065","PTK6"
"ENSMMUG00000025398","SNORD28"
"ENSMMUG00000019458","LY6K"
"ENSMMUG00000017277","IKBKG"
"ENSMMUG00000039412","CHRM4"
"ENSMMUG00000030805","TPRKB"
"ENSMMUG00000000657","OR5AP2"
"ENSMMUG00000022505","MOSPD1"
"ENSMMUG00000019170","PLEKHG3"
"ENSMMUG00000003739","MANBA"
"ENSMMUG00000014370","ETV6"
"ENSMMUG00000058393","EIF1B"
"ENSMMUG00000037806","C5orf63"
"ENSMMUG00000049468","SLC51B"
"ENSMMUG00000034673","RNU2-39P"
"ENSMMUG00000033277","U3"
"ENSMMUG00000062818","REG3A"
"ENSMMUG00000007773","SLCO4C1"
"ENSMMUG00000004227","NUMBL"
"ENSMMUG00000028295","Y_RNA"
"ENSMMUG00000010913","STARD6"
"ENSMMUG00000006466","INTS13"
"ENSMMUG00000001307","RTL9"
"ENSMMUG00000017854","TMEM202"
"ENSMMUG00000001646","FBXW2"
"ENSMMUG00000005800","GJA10"
"ENSMMUG00000047891","RN7SL411P"
"ENSMMUG00000007402","KCNK7"
"ENSMMUG00000014606","RADX"
"ENSMMUG00000026874","MIR219A2"
"ENSMMUG00000014347","B3GNT8"
"ENSMMUG00000050871","SOX18"
"ENSMMUG00000013716","EFHC1"
"ENSMMUG00000013839","SMAP2"
"ENSMMUG00000009884","HSD17B1"
"ENSMMUG00000062421","CXCL6"
"ENSMMUG00000017915","PAEP"
"ENSMMUG00000060841","AL133211.1"
"ENSMMUG00000002079","ZFP37"
"ENSMMUG00000035747","SNORA72"
"ENSMMUG00000013651","KIF6"
"ENSMMUG00000047592","GUCA1ANB"
"ENSMMUG00000021428","LCN12"
"ENSMMUG00000019806","KIAA0319L"
"ENSMMUG00000061281","WNT5A"
"ENSMMUG00000008702","SYNPO2"
"ENSMMUG00000041539","YBX1"
"ENSMMUG00000022001","ME2"
"ENSMMUG00000023305","DICER1"
"ENSMMUG00000002665","FSD1L"
"ENSMMUG00000058505","RNU2-63P"
"ENSMMUG00000017813","P2RX3"
"ENSMMUG00000016945","PLGLB1"
"ENSMMUG00000016945","PLGLB2"
"ENSMMUG00000007839","CLDN15"
"ENSMMUG00000055210","KCNA4"
"ENSMMUG00000021724","NUP214"
"ENSMMUG00000059146","VAX1"
"ENSMMUG00000000198","COLGALT1"
"ENSMMUG00000032328","MAGEC1"
"ENSMMUG00000059309","LIX1"
"ENSMMUG00000006330","PAIP2B"
"ENSMMUG00000014582","AMIGO3"
"ENSMMUG00000040232","RN7SL118P"
"ENSMMUG00000026955","MIR138-2"
"ENSMMUG00000021572","SLC39A9"
"ENSMMUG00000059239","SMIM32"
"ENSMMUG00000050428","RN7SL274P"
"ENSMMUG00000003876","ZBTB22"
"ENSMMUG00000013773","CD40LG"
"ENSMMUG00000030099","PLPP1"
"ENSMMUG00000013499","EIF4A1"
"ENSMMUG00000060889","OR4D6"
"ENSMMUG00000038872","RN7SL863P"
"ENSMMUG00000012036","RBM47"
"ENSMMUG00000005323","PRPSAP2"
"ENSMMUG00000001095","POMT2"
"ENSMMUG00000021977","PI16"
"ENSMMUG00000010973","ZNF436"
"ENSMMUG00000011130","TRIM36"
"ENSMMUG00000001432","TSNARE1"
"ENSMMUG00000014881","RAD17"
"ENSMMUG00000021350","CDK12"
"ENSMMUG00000057254","SMCO3"
"ENSMMUG00000000687","ETV7"
"ENSMMUG00000059717","MAD2L1BP"
"ENSMMUG00000019402","CTHRC1"
"ENSMMUG00000051123","IGFBP6"
"ENSMMUG00000023491","LGR4"
"ENSMMUG00000026883","MIR346"
"ENSMMUG00000064944","CLEC12A"
"ENSMMUG00000009915","GTF3C4"
"ENSMMUG00000011377","EPB41"
"ENSMMUG00000001155","ACSL5"
"ENSMMUG00000023698","GOSR1"
"ENSMMUG00000009873","RPL31"
"ENSMMUG00000019776","MDFIC"
"ENSMMUG00000024387","SNORD38D"
"ENSMMUG00000014508","KCTD20"
"ENSMMUG00000015106","PRDM11"
"ENSMMUG00000017703","COL25A1"
"ENSMMUG00000012435","ARMC10"
"ENSMMUG00000063176","MRPS35"
"ENSMMUG00000001548","HAUS2"
"ENSMMUG00000003240","PLEKHD1"
"ENSMMUG00000040388","MIR4282"
"ENSMMUG00000040293","LAMTOR3"
"ENSMMUG00000005229","HIP1"
"ENSMMUG00000012993","HECTD3"
"ENSMMUG00000053143","WASH6P"
"ENSMMUG00000056243","GOLGA7B"
"ENSMMUG00000028592","MIR19B2"
"ENSMMUG00000007170","INIP"
"ENSMMUG00000058407","PRAMEF18"
"ENSMMUG00000058407","PRAMEF19"
"ENSMMUG00000016442","QPCT"
"ENSMMUG00000044265","Metazoa_SRP"
"ENSMMUG00000019773","CKAP2L"
"ENSMMUG00000035061","RNU6-1169P"
"ENSMMUG00000010705","STAT5A"
"ENSMMUG00000053239","KRTAP2-1"
"ENSMMUG00000053239","KRTAP2-2"
"ENSMMUG00000053239","KRTAP2-3"
"ENSMMUG00000053239","KRTAP2-4"
"ENSMMUG00000028891","NRBP2"
"ENSMMUG00000020354","SLC3A2"
"ENSMMUG00000007803","TSNAXIP1"
"ENSMMUG00000027375","Y_RNA"
"ENSMMUG00000017706","ITPKC"
"ENSMMUG00000031237","LRP5"
"ENSMMUG00000056637","HTRA1"
"ENSMMUG00000006561","TRNAU1AP"
"ENSMMUG00000025857","SNORA13"
"ENSMMUG00000033948","MIR1288"
"ENSMMUG00000050895","H4-16"
"ENSMMUG00000019580","HNRNPH2"
"ENSMMUG00000016430","ZC3H6"
"ENSMMUG00000005586","RPS6KA5"
"ENSMMUG00000004242","PEX5"
"ENSMMUG00000055222","SNORD114-19"
"ENSMMUG00000039437","MIR4743"
"ENSMMUG00000004188","ACSL4"
"ENSMMUG00000058733","ZC3H3"
"ENSMMUG00000010592","ADD2"
"ENSMMUG00000020712","ZBTB46"
"ENSMMUG00000017437","LYSMD2"
"ENSMMUG00000023517","IGSF21"
"ENSMMUG00000013797","GFPT1"
"ENSMMUG00000042531","TMEM35B"
"ENSMMUG00000021009","SRFBP1"
"ENSMMUG00000014322","NRARP"
"ENSMMUG00000032674","MIR770"
"ENSMMUG00000018354","PSMA7"
"ENSMMUG00000060922","LRRC2"
"ENSMMUG00000040100","FOS"
"ENSMMUG00000042297","TMEM244"
"ENSMMUG00000054866","SCGB2A1"
"ENSMMUG00000010891","KAT6A"
"ENSMMUG00000020899","TRIM69"
"ENSMMUG00000010536","DLG4"
"ENSMMUG00000012940","TRPT1"
"ENSMMUG00000047984","FZD9"
"ENSMMUG00000048988","AP002512.3"
"ENSMMUG00000048988","OR5M9"
"ENSMMUG00000009399","CFAP52"
"ENSMMUG00000018279","AP5M1"
"ENSMMUG00000012724","MEPCE"
"ENSMMUG00000035602","RNU5B-3P"
"ENSMMUG00000051439","LOXL4"
"ENSMMUG00000023415","LRMDA"
"ENSMMUG00000017535","SLC16A12"
