"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","vax_group","vax_dose","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"ONF_61",5.79108860901159,"ONF_61","ONF ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","pre",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_61_read1.fastq.gz","ONF_61_read2.fastq.gz","M4",0
"ONF_62",5.91573642254591,"ONF_62","ONF ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","d2",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_62_read1.fastq.gz","ONF_62_read2.fastq.gz","M4",0.124647813534321
"ONF_63",5.98434258621868,"ONF_63","ONF ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_63_read1.fastq.gz","ONF_63_read2.fastq.gz","M4",0.193253977207088
"ONF_64",6.17511552466793,"ONF_64","ONF ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_64_read1.fastq.gz","ONF_64_read2.fastq.gz","M4",0.384026915656347
"OTM_33",5.82732154318222,"OTM_33","OTM ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","pre",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_33_read1.fastq.gz","OTM_33_read2.fastq.gz","M4",0
"OTM_34",5.93951045549561,"OTM_34","OTM ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","d2",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_34_read1.fastq.gz","OTM_34_read2.fastq.gz","M4",0.11218891231339
"OTM_35",5.88392996359205,"OTM_35","OTM ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","wk2",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_35_read1.fastq.gz","OTM_35_read2.fastq.gz","M4",0.0566084204098241
"OTM_36",5.97358755755191,"OTM_36","OTM ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","wk12",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_36_read1.fastq.gz","OTM_36_read2.fastq.gz","M4",0.146266014369684
"0NR_65",5.74915725124592,"0NR_65","0NR IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","pre",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_65_read1.fastq.gz","0NR_65_read2.fastq.gz","M5",0
"0NR_66",5.50416204378496,"0NR_66","0NR IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","d2",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_66_read1.fastq.gz","0NR_66_read2.fastq.gz","M5",-0.244995207460961
"0NR_67",5.25289366089287,"0NR_67","0NR IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","wk2",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_67_read1.fastq.gz","0NR_67_read2.fastq.gz","M5",-0.496263590353045
"0NR_68",5.73005949650045,"0NR_68","0NR IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","wk12",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_68_read1.fastq.gz","0NR_68_read2.fastq.gz","M5",-0.0190977547454692
"0TL_113",5.74173493813877,"0TL_113","0TL HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","pre",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_113_read1.fastq.gz","0TL_113_read2.fastq.gz","M5",0
"0TL_114",5.65012368442608,"0TL_114","0TL HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","d2",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_114_read1.fastq.gz","0TL_114_read2.fastq.gz","M5",-0.0916112537126876
"0TL_115",5.73078109674013,"0TL_115","0TL HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","wk2",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_115_read1.fastq.gz","0TL_115_read2.fastq.gz","M5",-0.0109538413986394
"0TL_116",4.87712305683157,"0TL_116","0TL HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","wk12",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_116_read1.fastq.gz","0TL_116_read2.fastq.gz","M5",-0.864611881307194
"CZRJR_57",5.73030925020853,"CZRJR_57","CZRJR AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","pre",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_57_read1.fastq.gz","CZRJR_57_read2.fastq.gz","M5",0
"CZRJR_58",5.60844018820528,"CZRJR_58","CZRJR AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","d2",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_58_read1.fastq.gz","CZRJR_58_read2.fastq.gz","M5",-0.121869062003252
"CZRJR_59",5.78588896768308,"CZRJR_59","CZRJR AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","wk2",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_59_read1.fastq.gz","CZRJR_59_read2.fastq.gz","M5",0.0555797174745551
"CZRJR_60",5.65826955742154,"CZRJR_60","CZRJR AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","wk12",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_60_read1.fastq.gz","CZRJR_60_read2.fastq.gz","M5",-0.0720396927869862
"DF2A_13",5.89557743183435,"DF2A_13","DF2A IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_13_read1.fastq.gz","DF2A_13_read2.fastq.gz","M5",0
"DF2A_14",5.66488349296661,"DF2A_14","DF2A IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_14_read1.fastq.gz","DF2A_14_read2.fastq.gz","M5",-0.230693938867736
"DF2A_15",5.2262904246555,"DF2A_15","DF2A IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_15_read1.fastq.gz","DF2A_15_read2.fastq.gz","M5",-0.66928700717885
"DF2A_16",5.6151260622089,"DF2A_16","DF2A IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_16_read1.fastq.gz","DF2A_16_read2.fastq.gz","M5",-0.280451369625448
"DF7X_53",5.59303597008803,"DF7X_53","DF7X ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","pre",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_53_read1.fastq.gz","DF7X_53_read2.fastq.gz","M5",0
"DF7X_54",5.5457451693903,"DF7X_54","DF7X ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","d2",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_54_read1.fastq.gz","DF7X_54_read2.fastq.gz","M5",-0.0472908006977297
"DF7X_55",5.62361762931315,"DF7X_55","DF7X ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","wk2",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_55_read1.fastq.gz","DF7X_55_read2.fastq.gz","M5",0.0305816592251285
"DF7X_56",5.70558190810831,"DF7X_56","DF7X ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","wk12",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_56_read1.fastq.gz","DF7X_56_read2.fastq.gz","M5",0.112545938020282
"DF8J_109",5.76504335413896,"DF8J_109","DF8J HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","pre",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_109_read1.fastq.gz","DF8J_109_read2.fastq.gz","M5",0
"DF8J_110",5.70521203306782,"DF8J_110","DF8J HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","d2",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_110_read1.fastq.gz","DF8J_110_read2.fastq.gz","M5",-0.0598313210711403
"DF8J_111",5.62086763169083,"DF8J_111","DF8J HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","wk2",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_111_read1.fastq.gz","DF8J_111_read2.fastq.gz","M5",-0.14417572244813
"DF8J_112",5.77527820717248,"DF8J_112","DF8J HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","wk12",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_112_read1.fastq.gz","DF8J_112_read2.fastq.gz","M5",0.0102348530335163
"DF9F_141",5.75057573426808,"DF9F_141","DF9F HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","pre",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_141_read1.fastq.gz","DF9F_141_read2.fastq.gz","M5",0
"DF9F_142",5.87290698071327,"DF9F_142","DF9F HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","d2",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_142_read1.fastq.gz","DF9F_142_read2.fastq.gz","M5",0.122331246445184
"DF9F_143",5.8994145892477,"DF9F_143","DF9F HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","wk2",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_143_read1.fastq.gz","DF9F_143_read2.fastq.gz","M5",0.148838854979614
"DF9F_144",5.78945526404216,"DF9F_144","DF9F HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","wk12",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_144_read1.fastq.gz","DF9F_144_read2.fastq.gz","M5",0.0388795297740812
"DF9I_117",5.90270061367355,"DF9I_117","DF9I ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","pre",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_117_read1.fastq.gz","DF9I_117_read2.fastq.gz","M5",0
"DF9I_118",5.96474775095893,"DF9I_118","DF9I ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","d2",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_118_read1.fastq.gz","DF9I_118_read2.fastq.gz","M5",0.0620471372853819
"DF9I_119",5.92822361031644,"DF9I_119","DF9I ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","wk2",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_119_read1.fastq.gz","DF9I_119_read2.fastq.gz","M5",0.0255229966428967
"DF9I_120",5.85398815814104,"DF9I_120","DF9I ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","wk12",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_120_read1.fastq.gz","DF9I_120_read2.fastq.gz","M5",-0.0487124555325051
"DFB3_100",5.65520624676538,"DFB3_100","DFB3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","wk12",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_100_read1.fastq.gz","DFB3_100_read2.fastq.gz","M5",-0.0717626643824794
"DFB3_97",5.72696891114786,"DFB3_97","DFB3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","pre",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_97_read1.fastq.gz","DFB3_97_read2.fastq.gz","M5",0
"DFB3_98",5.75518229365157,"DFB3_98","DFB3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","d2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_98_read1.fastq.gz","DFB3_98_read2.fastq.gz","M5",0.0282133825037123
"DFB3_99",5.66248401552982,"DFB3_99","DFB3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","wk2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_99_read1.fastq.gz","DFB3_99_read2.fastq.gz","M5",-0.064484895618043
"DFG1_133",6.03861814635741,"DFG1_133","DFG1 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","pre",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_133_read1.fastq.gz","DFG1_133_read2.fastq.gz","M5",0
"DFG1_134",5.80386268012505,"DFG1_134","DFG1 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","d2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_134_read1.fastq.gz","DFG1_134_read2.fastq.gz","M5",-0.234755466232356
"DFG1_135",5.4876486724149,"DFG1_135","DFG1 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","wk2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_135_read1.fastq.gz","DFG1_135_read2.fastq.gz","M5",-0.550969473942506
"DFG1_136",5.85686324321114,"DFG1_136","DFG1 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","wk12",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_136_read1.fastq.gz","DFG1_136_read2.fastq.gz","M5",-0.181754903146268
"DFI0_21",6.05297788511564,"DFI0_21","DFI0 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","pre",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_21_read1.fastq.gz","DFI0_21_read2.fastq.gz","M5",0
"DFI0_22",6.0018614974288,"DFI0_22","DFI0 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","d2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_22_read1.fastq.gz","DFI0_22_read2.fastq.gz","M5",-0.0511163876868395
"DFI0_23",6.06516337648,"DFI0_23","DFI0 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","wk2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_23_read1.fastq.gz","DFI0_23_read2.fastq.gz","M5",0.0121854913643551
"DFI0_24",6.10999579746339,"DFI0_24","DFI0 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","wk12",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_24_read1.fastq.gz","DFI0_24_read2.fastq.gz","M5",0.0570179123477494
"DFJ3_121",5.83101208846108,"DFJ3_121","DFJ3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","pre",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_121_read1.fastq.gz","DFJ3_121_read2.fastq.gz","M5",0
"DFJ3_122",5.91847409939478,"DFJ3_122","DFJ3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","d2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_122_read1.fastq.gz","DFJ3_122_read2.fastq.gz","M5",0.0874620109337032
"DFJ3_123",5.80112287229302,"DFJ3_123","DFJ3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","wk2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_123_read1.fastq.gz","DFJ3_123_read2.fastq.gz","M5",-0.0298892161680566
"DFJ3_124",5.83896274733232,"DFJ3_124","DFJ3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","wk12",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_124_read1.fastq.gz","DFJ3_124_read2.fastq.gz","M5",0.00795065887124302
"DFL6_129",5.63882873875953,"DFL6_129","DFL6 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","pre",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_129_read1.fastq.gz","DFL6_129_read2.fastq.gz","M5",0
"DFL6_130",5.70449109085783,"DFL6_130","DFL6 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","d2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_130_read1.fastq.gz","DFL6_130_read2.fastq.gz","M5",0.0656623520983022
"DFL6_131",5.71389395829175,"DFL6_131","DFL6 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_131_read1.fastq.gz","DFL6_131_read2.fastq.gz","M5",0.075065219532223
"DFL6_132",5.67870690269719,"DFL6_132","DFL6 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_132_read1.fastq.gz","DFL6_132_read2.fastq.gz","M5",0.0398781639376597
"DFTA_85",5.41716177879904,"DFTA_85","DFTA IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_85_read1.fastq.gz","DFTA_85_read2.fastq.gz","M5",0
"DFTA_86",5.48279374020243,"DFTA_86","DFTA IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_86_read1.fastq.gz","DFTA_86_read2.fastq.gz","M5",0.0656319614033842
"DFTA_87",5.0465259925726,"DFTA_87","DFTA IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_87_read1.fastq.gz","DFTA_87_read2.fastq.gz","M5",-0.370635786226439
"DFTA_88",5.64487247634195,"DFTA_88","DFTA IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_88_read1.fastq.gz","DFTA_88_read2.fastq.gz","M5",0.227710697542909
"DFVJ_1",5.83139243314719,"DFVJ_1","DFVJ ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","pre",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_1_read1.fastq.gz","DFVJ_1_read2.fastq.gz","M5",0
"DFVJ_2",5.81457844281283,"DFVJ_2","DFVJ ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","d2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_2_read1.fastq.gz","DFVJ_2_read2.fastq.gz","M5",-0.0168139903343665
"DFVJ_3",5.81812964498469,"DFVJ_3","DFVJ ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","wk2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_3_read1.fastq.gz","DFVJ_3_read2.fastq.gz","M5",-0.0132627881624989
"DFVJ_4",5.8738308351125,"DFVJ_4","DFVJ ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","wk12",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_4_read1.fastq.gz","DFVJ_4_read2.fastq.gz","M5",0.0424384019653044
