"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","BCG_dose_log10","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","log_grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"DFN5_wk4Pre",6.75937205238906,"DFN5_wk4Pre","DFN5 low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","wk4",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_wk4Pre_read1.fastq.gz","DFN5_wk4Pre_read2.fastq.gz","M4",0.482689929588272
"DFN5_wkm4Pre",6.27668212280079,"DFN5_wkm4Pre","DFN5 low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","pre",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_wkm4Pre_read1.fastq.gz","DFN5_wkm4Pre_read2.fastq.gz","M4",0
"DFR4_d2Pre",6.2044749362088,"DFR4_d2Pre","DFR4 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","d2",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_d2Pre_read1.fastq.gz","DFR4_d2Pre_read2.fastq.gz","M4",-0.436977599475502
"DFR4_wk12Pre",6.94626266518932,"DFR4_wk12Pre","DFR4 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","wk12",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wk12Pre_read1.fastq.gz","DFR4_wk12Pre_read2.fastq.gz","M4",0.304810129505023
"DFR4_wk2Pre",7.0584713357387,"DFR4_wk2Pre","DFR4 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","wk2",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wk2Pre_read1.fastq.gz","DFR4_wk2Pre_read2.fastq.gz","M4",0.4170188000544
"DFR4_wk4Pre",7.04171174637875,"DFR4_wk4Pre","DFR4 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","wk4",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wk4Pre_read1.fastq.gz","DFR4_wk4Pre_read2.fastq.gz","M4",0.40025921069445
"DFR4_wkm4Pre",6.6414525356843,"DFR4_wkm4Pre","DFR4 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","pre",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wkm4Pre_read1.fastq.gz","DFR4_wkm4Pre_read2.fastq.gz","M4",0
"DFV9_d2Pre",6.30814683235093,"DFV9_d2Pre","DFV9 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_d2Pre_read1.fastq.gz","DFV9_d2Pre_read2.fastq.gz","M4",-0.437898595917543
"DFV9_wk12Pre",7.06429200403957,"DFV9_wk12Pre","DFV9 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wk12Pre_read1.fastq.gz","DFV9_wk12Pre_read2.fastq.gz","M4",0.318246575771098
"DFV9_wk2Pre",7.36126250191393,"DFV9_wk2Pre","DFV9 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wk2Pre_read1.fastq.gz","DFV9_wk2Pre_read2.fastq.gz","M4",0.615217073645455
"DFV9_wk4Pre",7.35348234104015,"DFV9_wk4Pre","DFV9 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wk4Pre_read1.fastq.gz","DFV9_wk4Pre_read2.fastq.gz","M4",0.607436912771682
"DFV9_wkm4Pre",6.74604542826847,"DFV9_wkm4Pre","DFV9 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wkm4Pre_read1.fastq.gz","DFV9_wkm4Pre_read2.fastq.gz","M4",0
"DGFT_d2Pre",6.62597937431757,"DGFT_d2Pre","DGFT low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","d2",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_d2Pre_read1.fastq.gz","DGFT_d2Pre_read2.fastq.gz","M4",0.158377195061769
"DGFT_wk12Pre",6.82707239217593,"DGFT_wk12Pre","DGFT low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","wk12",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wk12Pre_read1.fastq.gz","DGFT_wk12Pre_read2.fastq.gz","M4",0.359470212920135
"DGFT_wk2Pre",6.99223909756128,"DGFT_wk2Pre","DGFT low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","wk2",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wk2Pre_read1.fastq.gz","DGFT_wk2Pre_read2.fastq.gz","M4",0.524636918305478
"DGFT_wk4Pre",6.83507954775474,"DGFT_wk4Pre","DGFT low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","wk4",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wk4Pre_read1.fastq.gz","DGFT_wk4Pre_read2.fastq.gz","M4",0.367477368498939
"DGFT_wkm4Pre",6.4676021792558,"DGFT_wkm4Pre","DGFT low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","pre",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wkm4Pre_read1.fastq.gz","DGFT_wkm4Pre_read2.fastq.gz","M4",0
"DGFV_d2Pre",6.28439102847086,"DGFV_d2Pre","DGFV low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","d2",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_d2Pre_read1.fastq.gz","DGFV_d2Pre_read2.fastq.gz","M4",0.108757930790922
"DGFV_wk12Pre",6.75265395340756,"DGFV_wk12Pre","DGFV low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk12",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk12Pre_read1.fastq.gz","DGFV_wk12Pre_read2.fastq.gz","M4",0.577020855727625
"DGFV_wk2Pre",6.89306751701904,"DGFV_wk2Pre","DGFV low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk2",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk2Pre_read1.fastq.gz","DGFV_wk2Pre_read2.fastq.gz","M4",0.717434419339106
"DGFV_wk4Pre",6.58784308843076,"DGFV_wk4Pre","DGFV low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk4",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk4Pre_read1.fastq.gz","DGFV_wk4Pre_read2.fastq.gz","M4",0.412209990750829
"DGFV_wkm4Pre",6.17563309767994,"DGFV_wkm4Pre","DGFV low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","pre",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wkm4Pre_read1.fastq.gz","DGFV_wkm4Pre_read2.fastq.gz","M4",0
"DGGG_d2Pre",6.71494064215055,"DGGG_d2Pre","DGGG low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","d2",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_d2Pre_read1.fastq.gz","DGGG_d2Pre_read2.fastq.gz","M4",-0.0500525734865658
"DGGG_wk12Pre",6.70905575552774,"DGGG_wk12Pre","DGGG low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk12",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk12Pre_read1.fastq.gz","DGGG_wk12Pre_read2.fastq.gz","M4",-0.0559374601093747
"DGGG_wk2Pre",7.11980484589178,"DGGG_wk2Pre","DGGG low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk2",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk2Pre_read1.fastq.gz","DGGG_wk2Pre_read2.fastq.gz","M4",0.354811630254672
"DGGG_wk4Pre",6.7923567300515,"DGGG_wk4Pre","DGGG low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk4",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk4Pre_read1.fastq.gz","DGGG_wk4Pre_read2.fastq.gz","M4",0.0273635144143869
"DGGG_wkm4Pre",6.76499321563711,"DGGG_wkm4Pre","DGGG low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","pre",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wkm4Pre_read1.fastq.gz","DGGG_wkm4Pre_read2.fastq.gz","M4",0
"DGHR_d2Pre",6.50054313693462,"DGHR_d2Pre","DGHR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","d2",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_d2Pre_read1.fastq.gz","DGHR_d2Pre_read2.fastq.gz","M4",0.112992672367611
"DGHR_wk12Pre",6.74244747012851,"DGHR_wk12Pre","DGHR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk12",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk12Pre_read1.fastq.gz","DGHR_wk12Pre_read2.fastq.gz","M4",0.354897005561503
"DGHR_wk2Pre",6.6452463580512,"DGHR_wk2Pre","DGHR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk2",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk2Pre_read1.fastq.gz","DGHR_wk2Pre_read2.fastq.gz","M4",0.257695893484191
"DGHR_wk4Pre",6.51612646118522,"DGHR_wk4Pre","DGHR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk4",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk4Pre_read1.fastq.gz","DGHR_wk4Pre_read2.fastq.gz","M4",0.128575996618214
"DGHR_wkm4Pre",6.38755046456701,"DGHR_wkm4Pre","DGHR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","pre",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wkm4Pre_read1.fastq.gz","DGHR_wkm4Pre_read2.fastq.gz","M4",0
"DGIT_d2Pre",6.36219998775714,"DGIT_d2Pre","DGIT low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","d2",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_d2Pre_read1.fastq.gz","DGIT_d2Pre_read2.fastq.gz","M4",-0.289419605823221
"DGIT_wk12Pre",6.71717848642851,"DGIT_wk12Pre","DGIT low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk12",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk12Pre_read1.fastq.gz","DGIT_wk12Pre_read2.fastq.gz","M4",0.0655588928481521
"DGIT_wk2Pre",6.90775438113613,"DGIT_wk2Pre","DGIT low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk2",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk2Pre_read1.fastq.gz","DGIT_wk2Pre_read2.fastq.gz","M4",0.256134787555767
"DGIT_wk4Pre",6.84536716351387,"DGIT_wk4Pre","DGIT low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk4",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk4Pre_read1.fastq.gz","DGIT_wk4Pre_read2.fastq.gz","M4",0.193747569933511
"DGIT_wkm4Pre",6.65161959358036,"DGIT_wkm4Pre","DGIT low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","pre",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wkm4Pre_read1.fastq.gz","DGIT_wkm4Pre_read2.fastq.gz","M4",0
"DGJB_d2Pre",6.10873488062784,"DGJB_d2Pre","DGJB high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","d2",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_d2Pre_read1.fastq.gz","DGJB_d2Pre_read2.fastq.gz","M4",-0.395739005075907
"DGJB_wk12Pre",6.87172935331021,"DGJB_wk12Pre","DGJB high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","wk12",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wk12Pre_read1.fastq.gz","DGJB_wk12Pre_read2.fastq.gz","M4",0.367255467606458
"DGJB_wk2Pre",7.24447051275502,"DGJB_wk2Pre","DGJB high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","wk2",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wk2Pre_read1.fastq.gz","DGJB_wk2Pre_read2.fastq.gz","M4",0.739996627051275
"DGJB_wk4Pre",7.17632023301676,"DGJB_wk4Pre","DGJB high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","wk4",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wk4Pre_read1.fastq.gz","DGJB_wk4Pre_read2.fastq.gz","M4",0.671846347313011
"DGJB_wkm4Pre",6.50447388570375,"DGJB_wkm4Pre","DGJB high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","pre",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wkm4Pre_read1.fastq.gz","DGJB_wkm4Pre_read2.fastq.gz","M4",0
"DGJR_d2Pre",6.49904859400312,"DGJR_d2Pre","DGJR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","d2",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_d2Pre_read1.fastq.gz","DGJR_d2Pre_read2.fastq.gz","M4",-0.0449970846875871
"DGJR_wk12Pre",6.77899838210536,"DGJR_wk12Pre","DGJR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","wk12",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wk12Pre_read1.fastq.gz","DGJR_wk12Pre_read2.fastq.gz","M4",0.234952703414654
"DGJR_wk2Pre",6.97998971422334,"DGJR_wk2Pre","DGJR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","wk2",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wk2Pre_read1.fastq.gz","DGJR_wk2Pre_read2.fastq.gz","M4",0.435944035532635
"DGJR_wk4Pre",6.96620453710695,"DGJR_wk4Pre","DGJR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","wk4",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wk4Pre_read1.fastq.gz","DGJR_wk4Pre_read2.fastq.gz","M4",0.422158858416245
"DGJR_wkm4Pre",6.54404567869071,"DGJR_wkm4Pre","DGJR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","pre",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wkm4Pre_read1.fastq.gz","DGJR_wkm4Pre_read2.fastq.gz","M4",0
"DGLF_d2Pre",6.35881970833861,"DGLF_d2Pre","DGLF low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_d2Pre_read1.fastq.gz","DGLF_d2Pre_read2.fastq.gz","M4",-0.451159542644127
"DGLF_wk12Pre",6.70496359160244,"DGLF_wk12Pre","DGLF low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wk12Pre_read1.fastq.gz","DGLF_wk12Pre_read2.fastq.gz","M4",-0.105015659380296
"DGLF_wk2Pre",6.78093959162073,"DGLF_wk2Pre","DGLF low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wk2Pre_read1.fastq.gz","DGLF_wk2Pre_read2.fastq.gz","M4",-0.029039659362013
"DGLF_wk4Pre",7.0452105469133,"DGLF_wk4Pre","DGLF low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wk4Pre_read1.fastq.gz","DGLF_wk4Pre_read2.fastq.gz","M4",0.235231295930554
"DGLF_wkm4Pre",6.80997925098274,"DGLF_wkm4Pre","DGLF low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wkm4Pre_read1.fastq.gz","DGLF_wkm4Pre_read2.fastq.gz","M4",0
"HAR_d2Pre",6.53574076343658,"HAR_d2Pre","HAR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","d2",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_d2Pre_read1.fastq.gz","HAR_d2Pre_read2.fastq.gz","M4",-0.13232144857261
"HAR_wk12Pre",6.88256825514745,"HAR_wk12Pre","HAR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","wk12",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wk12Pre_read1.fastq.gz","HAR_wk12Pre_read2.fastq.gz","M4",0.214506043138261
"HAR_wk2Pre",7.18664516149451,"HAR_wk2Pre","HAR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","wk2",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wk2Pre_read1.fastq.gz","HAR_wk2Pre_read2.fastq.gz","M4",0.518582949485321
"HAR_wk4Pre",6.77226571169987,"HAR_wk4Pre","HAR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","wk4",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wk4Pre_read1.fastq.gz","HAR_wk4Pre_read2.fastq.gz","M4",0.104203499690675
"HAR_wkm4Pre",6.66806221200919,"HAR_wkm4Pre","HAR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","pre",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wkm4Pre_read1.fastq.gz","HAR_wkm4Pre_read2.fastq.gz","M4",0
"HCZ_d2Pre",6.47333733923948,"HCZ_d2Pre","HCZ low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","d2",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_d2Pre_read1.fastq.gz","HCZ_d2Pre_read2.fastq.gz","M4",0.0751785102851956
"HCZ_wk12Pre",6.54748150288226,"HCZ_wk12Pre","HCZ low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","wk12",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wk12Pre_read1.fastq.gz","HCZ_wk12Pre_read2.fastq.gz","M4",0.149322673927974
"HCZ_wk2Pre",6.84877914690775,"HCZ_wk2Pre","HCZ low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","wk2",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wk2Pre_read1.fastq.gz","HCZ_wk2Pre_read2.fastq.gz","M4",0.450620317953457
"HCZ_wk4Pre",6.38301540749886,"HCZ_wk4Pre","HCZ low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","wk4",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wk4Pre_read1.fastq.gz","HCZ_wk4Pre_read2.fastq.gz","M4",-0.0151434214554316
"HCZ_wkm4Pre",6.39815882895429,"HCZ_wkm4Pre","HCZ low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","pre",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wkm4Pre_read1.fastq.gz","HCZ_wkm4Pre_read2.fastq.gz","M4",0
"O1K_d2Pre",6.29158717094582,"O1K_d2Pre","O1K high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_d2Pre_read1.fastq.gz","O1K_d2Pre_read2.fastq.gz","M4",-0.356302347283362
"O1K_wk12Pre",6.96753015132832,"O1K_wk12Pre","O1K high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wk12Pre_read1.fastq.gz","O1K_wk12Pre_read2.fastq.gz","M4",0.319640633099135
"O1K_wk2Pre",7.36387390971414,"O1K_wk2Pre","O1K high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wk2Pre_read1.fastq.gz","O1K_wk2Pre_read2.fastq.gz","M4",0.715984391484952
"O1K_wk4Pre",7.2781219760605,"O1K_wk4Pre","O1K high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wk4Pre_read1.fastq.gz","O1K_wk4Pre_read2.fastq.gz","M4",0.630232457831314
"O1K_wkm4Pre",6.64788951822919,"O1K_wkm4Pre","O1K high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wkm4Pre_read1.fastq.gz","O1K_wkm4Pre_read2.fastq.gz","M4",0
"OBC_d2Pre",6.23574579853549,"OBC_d2Pre","OBC high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OBC",4818,6.84,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","OBC_d2Pre_read1.fastq.gz","OBC_d2Pre_read2.fastq.gz","M4",-0.399885885986834
